8125	868
10656	869
1085	870
3697	871
13002	872
4291	873
11360	874
21210	875
21805	876
9394	877
16750	878
3947	879
4878	880
8986	881
21363	882
4244	883
22702	884
20154	885
14280	886
3597	887
12764	888
28229	889
662	890
5234	891
7864	892
8778	893
13569	894
7421	895
20069	896
8764	897
5477	898
21802	899
3080	900
24844	901
25834	902
21473	903
14816	904
3611	905
25421	906
1856	907
9753	908
20733	909
1036	910
12132	911
3492	912
2184	913
3276	914
6658	915
14420	916
14445	917
9470	918
23869	919
9827	920
26560	921
23738	922
13952	923
19912	924
7676	925
12377	926
18002	927
29733	928
5528	929
14718	930
25005	931
2019	932
5574	933
2957	934
10495	935
18483	936
12630	937
2982	938
10774	939
2391	940
4058	941
18737	942
16445	943
19561	944
6992	945
17251	946
9349	947
4731	948
19162	949
13348	950
9407	951
29591	952
28776	953
21377	954
2494	955
28106	956
2266	957
2975	958
15147	959
20390	960
8504	961
29227	962
4159	963
13570	964
2436	965
2635	966
20489	967
9649	968
3005	969
11035	970
8421	971
24180	972
14047	973
2867	974
23454	975
3133	976
22538	977
7481	978
10327	979
7715	980
15685	981
25609	982
9851	983
1049	984
14574	985
19306	986
13862	987
21519	988
8119	989
28023	990
22496	991
19303	992
27157	993
21204	994
3454	995
4400	996
13361	997
4765	998
506	999
21744	1000
15145	1001
27144	1002
6285	1003
9607	1004
20317	1005
12842	1006
25918	1007
10190	1008
27180	1009
5924	1010
28816	1011
17354	1012
17689	1013
15344	1014
4763	1015
8047	1016
7770	1017
10140	1018
11087	1019
4921	1020
7099	1021
13912	1022
10766	1023
28630	1024
18338	1025
8724	1026
22111	1027
1075	1028
14202	1029
8656	1030
19359	1031
18929	1032
8613	1033
3922	1034
4598	1035
26745	1036
13477	1037
2248	1038
18375	1039
2974	1040
1236	1041
6620	1042
15455	1043
22844	1044
19034	1045
6880	1046
20542	1047
20338	1048
29713	1049
3056	1050
5501	1051
10739	1052
17457	1053
27623	1054
2304	1055
10813	1056
3529	1057
22643	1058
25989	1059
2379	1060
23902	1061
1286	1062
26809	1063
10764	1064
7269	1065
790	1066
25017	1067
19623	1068
13485	1069
2543	1070
20136	1071
4955	1072
24036	1073
8927	1074
4134	1075
680	1076
15126	1077
22861	1078
20565	1079
23481	1080
21494	1081
13810	1082
6819	1083
10311	1084
28419	1085
3775	1086
15528	1087
4919	1088
15560	1089
11757	1090
3889	1091
17924	1092
440	1093
5052	1094
4023	1095
27843	1096
26949	1097
19398	1098
29670	1099
2117	1100
17002	1101
21530	1102
28608	1103
25409	1104
17966	1105
6193	1106
20325	1107
21631	1108
8859	1109
20886	1110
19102	1111
14896	1112
17253	1113
20135	1114
22910	1115
12196	1116
28899	1117
29351	1118
2944	1119
10093	1120
17192	1121
12833	1122
15729	1123
17736	1124
17230	1125
4269	1126
10458	1127
24253	1128
3130	1129
4462	1130
14788	1131
1105	1132
16476	1133
2680	1134
12564	1135
15897	1136
27939	1137
22168	1138
14969	1139
6231	1140
5460	1141
17984	1142
19586	1143
28326	1144
13239	1145
19017	1146
7743	1147
12265	1148
14907	1149
21925	1150
5986	1151
15014	1152
21004	1153
10090	1154
5681	1155
2911	1156
15752	1157
12220	1158
6753	1159
19413	1160
13050	1161
3707	1162
3328	1163
23245	1164
542	1165
16219	1166
22304	1167
5529	1168
16530	1169
9330	1170
29358	1171
5277	1172
21722	1173
29744	1174
3722	1175
21189	1176
3158	1177
21511	1178
28431	1179
8989	1180
4354	1181
6102	1182
15717	1183
8803	1184
22329	1185
22226	1186
29454	1187
1070	1188
9700	1189
3909	1190
6794	1191
18776	1192
12421	1193
23730	1194
14312	1195
5568	1196
19213	1197
4431	1198
28993	1199
20224	1200
17390	1201
26009	1202
17104	1203
15116	1204
28490	1205
15337	1206
28799	1207
28061	1208
21614	1209
9383	1210
13851	1211
9972	1212
10348	1213
12164	1214
16877	1215
25654	1216
27404	1217
20090	1218
368	1219
567	1220
20109	1221
20303	1222
17119	1223
10902	1224
12269	1225
19755	1226
19327	1227
19192	1228
22408	1229
29370	1230
23226	1231
10821	1232
16875	1233
8645	1234
145	1235
16246	1236
12004	1237
14428	1238
13860	1239
28260	1240
2863	1241
11006	1242
1735	1243
5560	1244
1550	1245
26776	1246
29430	1247
13264	1248
19437	1249
8120	1250
11150	1251
6057	1252
6913	1253
11312	1254
21162	1255
1836	1256
3541	1257
17	1258
27928	1259
5524	1260
15619	1261
1404	1262
21704	1263
9157	1264
372	1265
14932	1266
20038	1267
10191	1268
9508	1269
25140	1270
5970	1271
28458	1272
14530	1273
13076	1274
10839	1275
9404	1276
114	1277
10278	1278
27264	1279
25355	1280
4573	1281
2973	1282
10648	1283
4938	1284
12710	1285
21760	1286
18892	1287
24519	1288
26783	1289
24726	1290
1334	1291
24213	1292
25618	1293
28366	1294
3806	1295
75	1296
5679	1297
6254	1298
1527	1299
14630	1300
25736	1301
20686	1302
6798	1303
4977	1304
21149	1305
26180	1306
21613	1307
11365	1308
13110	1309
12595	1310
10282	1311
15054	1312
9429	1313
14954	1314
20373	1315
21859	1316
13706	1317
11467	1318
13258	1319
19114	1320
9749	1321
15456	1322
19583	1323
3616	1324
6503	1325
8400	1326
29414	1327
20036	1328
12	1329
18212	1330
8413	1331
6386	1332
29158	1333
24004	1334
8824	1335
5024	1336
10409	1337
15652	1338
29121	1339
20593	1340
25916	1341
22085	1342
14064	1343
1340	1344
29254	1345
29549	1346
9570	1347
23178	1348
29301	1349
1282	1350
17263	1351
22387	1352
2890	1353
10432	1354
29024	1355
15380	1356
15698	1357
25199	1358
8844	1359
23379	1360
10515	1361
1366	1362
11281	1363
1016	1364
12933	1365
3717	1366
13472	1367
18539	1368
17102	1369
195	1370
21353	1371
6744	1372
27011	1373
8587	1374
29005	1375
14737	1376
26572	1377
10754	1378
18319	1379
5530	1380
29360	1381
28887	1382
24345	1383
349	1384
17183	1385
9812	1386
20138	1387
6033	1388
2072	1389
9240	1390
11794	1391
29061	1392
4440	1393
10834	1394
15130	1395
8603	1396
9725	1397
14662	1398
24153	1399
27741	1400
15516	1401
11370	1402
28437	1403
20736	1404
8878	1405
3866	1406
10871	1407
5552	1408
16676	1409
23533	1410
12938	1411
3378	1412
21809	1413
15718	1414
16954	1415
6163	1416
3579	1417
20377	1418
13987	1419
26868	1420
28932	1421
26343	1422
263	1423
23781	1424
2144	1425
29306	1426
132	1427
2501	1428
23151	1429
1003	1430
17289	1431
28226	1432
18138	1433
26160	1434
23140	1435
10011	1436
15312	1437
5748	1438
15324	1439
13931	1440
24416	1441
26990	1442
4382	1443
12883	1444
10653	1445
16347	1446
21521	1447
26935	1448
15840	1449
20766	1450
25681	1451
18588	1452
29276	1453
25744	1454
18817	1455
21562	1456
5309	1457
1593	1458
13139	1459
8037	1460
11937	1461
18152	1462
2642	1463
6860	1464
21894	1465
11908	1466
751	1467
8264	1468
22288	1469
13217	1470
4627	1471
20034	1472
10232	1473
11146	1474
26497	1475
12497	1476
22993	1477
23520	1478
23848	1479
14765	1480
2593	1481
13630	1482
20378	1483
500	1484
27499	1485
4445	1486
5789	1487
20285	1488
2132	1489
23097	1490
5239	1491
9437	1492
9356	1493
20585	1494
19720	1495
14965	1496
4217	1497
7412	1498
22139	1499
27254	1500
9388	1501
12688	1502
23691	1503
6388	1504
13230	1505
9332	1506
9000	1507
24461	1508
7945	1509
23234	1510
24015	1511
17054	1512
28627	1513
21807	1514
15381	1515
2026	1516
17834	1517
13072	1518
13577	1519
3368	1520
8883	1521
28746	1522
26573	1523
11042	1524
26529	1525
7513	1526
17526	1527
11744	1528
33	1529
21797	1530
2015	1531
24280	1532
24126	1533
10757	1534
19472	1535
21048	1536
14967	1537
7490	1538
4464	1539
7866	1540
8794	1541
11149	1542
5877	1543
3207	1544
17026	1545
2205	1546
24102	1547
18177	1548
19929	1549
14153	1550
25488	1551
28069	1552
27390	1553
154	1554
2489	1555
3996	1556
26890	1557
16841	1558
21260	1559
26828	1560
3472	1561
27024	1562
17151	1563
26072	1564
10609	1565
24364	1566
26382	1567
758	1568
6505	1569
51	1570
3842	1571
28827	1572
9307	1573
11501	1574
19839	1575
19751	1576
8033	1577
24525	1578
18584	1579
7768	1580
4689	1581
5349	1582
8337	1583
29559	1584
1749	1585
21822	1586
11047	1587
1188	1588
6905	1589
16968	1590
22094	1591
27276	1592
14774	1593
9930	1594
10132	1595
3034	1596
18639	1597
20349	1598
18006	1599
19438	1600
9823	1601
23225	1602
2245	1603
24755	1604
17916	1605
8870	1606
4605	1607
17824	1608
8464	1609
16204	1610
21590	1611
17769	1612
11885	1613
23607	1614
7321	1615
9434	1616
29309	1617
1050	1618
19843	1619
21110	1620
16434	1621
7153	1622
1215	1623
13842	1624
14700	1625
10604	1626
2758	1627
23544	1628
23394	1629
5301	1630
5408	1631
9687	1632
26268	1633
29518	1634
18014	1635
17532	1636
11041	1637
23058	1638
11772	1639
13481	1640
10822	1641
17246	1642
901	1643
24123	1644
8029	1645
24419	1646
24239	1647
2512	1648
23336	1649
12040	1650
8856	1651
485	1652
5910	1653
5862	1654
8140	1655
17346	1656
27279	1657
1363	1658
17444	1659
1303	1660
27990	1661
5824	1662
19101	1663
3218	1664
6496	1665
1205	1666
19051	1667
26097	1668
26121	1669
426	1670
16771	1671
10650	1672
27124	1673
8946	1674
7119	1675
26581	1676
12291	1677
17220	1678
24464	1679
4803	1680
26821	1681
28184	1682
8247	1683
25646	1684
14937	1685
8925	1686
22835	1687
9086	1688
16405	1689
26621	1690
457	1691
6801	1692
23949	1693
23313	1694
14221	1695
15877	1696
11907	1697
3053	1698
14540	1699
23274	1700
26092	1701
13877	1702
25318	1703
21968	1704
5698	1705
25791	1706
22900	1707
11097	1708
25252	1709
4746	1710
4018	1711
167	1712
14792	1713
19568	1714
19350	1715
1436	1716
7600	1717
28378	1718
7333	1719
215	1720
5494	1721
754	1722
24758	1723
21279	1724
4685	1725
26727	1726
10099	1727
22079	1728
8071	1729
5303	1730
25658	1731
169	1732
28767	1733
11377	1734
11139	1735
9173	1736
25530	1737
12147	1738
1949	1739
7880	1740
7263	1741
13834	1742
18056	1743
210	1744
27729	1745
26968	1746
16090	1747
8707	1748
20518	1749
11351	1750
12117	1751
19000	1752
29563	1753
6843	1754
29335	1755
22872	1756
19380	1757
8827	1758
9222	1759
16597	1760
10615	1761
10773	1762
313	1763
209	1764
29087	1765
9474	1766
18568	1767
26568	1768
9167	1769
21314	1770
20488	1771
19023	1772
3757	1773
8294	1774
17359	1775
17484	1776
18226	1777
6660	1778
27991	1779
2527	1780
23613	1781
8795	1782
12675	1783
16933	1784
26945	1785
23671	1786
21929	1787
8371	1788
7755	1789
22068	1790
22419	1791
5082	1792
10251	1793
21056	1794
15740	1795
12546	1796
516	1797
23701	1798
4476	1799
29147	1800
4613	1801
26754	1802
15127	1803
14936	1804
14230	1805
23195	1806
18917	1807
7407	1808
23125	1809
1568	1810
23009	1811
11917	1812
19952	1813
2854	1814
6244	1815
5114	1816
8917	1817
3152	1818
6280	1819
25620	1820
25856	1821
16802	1822
4684	1823
2087	1824
7801	1825
22944	1826
8934	1827
12407	1828
21278	1829
13998	1830
10855	1831
19036	1832
10192	1833
28136	1834
7357	1835
9777	1836
5312	1837
24372	1838
3499	1839
66	1840
23018	1841
24571	1842
11393	1843
1687	1844
23704	1845
23724	1846
858	1847
615	1848
17508	1849
25783	1850
5606	1851
2168	1852
18927	1853
6767	1854
14193	1855
17768	1856
7287	1857
29634	1858
16515	1859
6855	1860
24815	1861
15544	1862
8096	1863
14109	1864
21175	1865
21497	1866
12387	1867
18492	1868
20533	1869
19116	1870
8691	1871
11123	1872
22428	1873
19483	1874
9446	1875
6609	1876
1354	1877
20189	1878
15910	1879
28143	1880
2618	1881
18233	1882
28587	1883
14930	1884
27030	1885
6511	1886
1926	1887
22780	1888
9385	1889
19937	1890
20601	1891
11406	1892
13621	1893
9137	1894
15239	1895
10542	1896
15651	1897
25013	1898
9859	1899
18605	1900
24404	1901
2	1902
26446	1903
21578	1904
12260	1905
8320	1906
25095	1907
28791	1908
27580	1909
23113	1910
8756	1911
20049	1912
9793	1913
11768	1914
3719	1915
19360	1916
22896	1917
2740	1918
1418	1919
24287	1920
5490	1921
10955	1922
3003	1923
6596	1924
13600	1925
20218	1926
21627	1927
21423	1928
10873	1929
21558	1930
25638	1931
4630	1932
1729	1933
22781	1934
19776	1935
9450	1936
13818	1937
1123	1938
4721	1939
20395	1940
1988	1941
25649	1942
14128	1943
24293	1944
4859	1945
28451	1946
6253	1947
19853	1948
17931	1949
21109	1950
20230	1951
20957	1952
5571	1953
6500	1954
5449	1955
16351	1956
2899	1957
27382	1958
28155	1959
14968	1960
11823	1961
12722	1962
28607	1963
7104	1964
9783	1965
26363	1966
24096	1967
3956	1968
25069	1969
14957	1970
13631	1971
29070	1972
25103	1973
28880	1974
22988	1975
26537	1976
3164	1977
9124	1978
28964	1979
14167	1980
13579	1981
27173	1982
25277	1983
10317	1984
4405	1985
28889	1986
29281	1987
3528	1988
23890	1989
1858	1990
19016	1991
10418	1992
14924	1993
7276	1994
20988	1995
8804	1996
24209	1997
21642	1998
18257	1999
18	2000
25957	2001
3440	2002
9578	2003
7919	2004
28903	2005
25124	2006
11341	2007
16616	2008
9571	2009
9861	2010
28928	2011
7670	2012
28086	2013
2572	2014
1351	2015
8237	2016
21367	2017
2411	2018
11502	2019
6270	2020
22038	2021
21165	2022
12333	2023
23702	2024
23688	2025
21935	2026
9335	2027
28871	2028
15037	2029
26169	2030
6240	2031
3344	2032
159	2033
1358	2034
20882	2035
607	2036
5243	2037
17213	2038
29412	2039
13160	2040
14769	2041
17739	2042
22161	2043
23180	2044
3093	2045
12312	2046
24234	2047
28298	2048
22433	2049
22232	2050
18787	2051
27795	2052
15762	2053
6618	2054
6358	2055
6421	2056
19092	2057
18618	2058
26469	2059
27548	2060
9016	2061
5060	2062
1181	2063
2743	2064
27517	2065
28806	2066
9200	2067
4139	2068
18304	2069
9636	2070
23409	2071
13490	2072
4760	2073
12480	2074
11343	2075
15481	2076
23141	2077
18510	2078
23224	2079
26582	2080
8191	2081
18598	2082
6862	2083
24424	2084
1331	2085
28119	2086
10382	2087
5654	2088
20500	2089
9870	2090
7701	2091
20901	2092
22178	2093
13905	2094
27479	2095
11347	2096
10517	2097
8752	2098
7837	2099
9363	2100
187	2101
5335	2102
620	2103
12061	2104
29464	2105
23666	2106
23474	2107
8118	2108
26455	2109
17838	2110
28553	2111
11657	2112
17103	2113
22551	2114
7518	2115
21340	2116
137	2117
26124	2118
6063	2119
3566	2120
2919	2121
25720	2122
29669	2123
8972	2124
5274	2125
4259	2126
17477	2127
5585	2128
10546	2129
1394	2130
6845	2131
11073	2132
22264	2133
770	2134
13	2135
25404	2136
23110	2137
12849	2138
4255	2139
24071	2140
7101	2141
625	2142
12730	2143
18460	2144
8846	2145
6488	2146
25363	2147
20011	2148
20432	2149
15347	2150
19032	2151
5045	2152
28822	2153
24609	2154
14756	2155
25336	2156
27164	2157
20040	2158
25701	2159
11675	2160
25137	2161
21563	2162
11732	2163
21125	2164
139	2165
2185	2166
27812	2167
24562	2168
27666	2169
1449	2170
403	2171
11629	2172
15252	2173
12912	2174
83	2175
20951	2176
29253	2177
17846	2178
129	2179
27654	2180
14659	2181
7877	2182
24770	2183
28976	2184
14609	2185
26925	2186
3449	2187
20101	2188
24910	2189
9422	2190
10591	2191
29569	2192
165	2193
1660	2194
24058	2195
7201	2196
17494	2197
25562	2198
17434	2199
29098	2200
153	2201
25294	2202
446	2203
26815	2204
7535	2205
8280	2206
14161	2207
4419	2208
4500	2209
8336	2210
2734	2211
14481	2212
21587	2213
1624	2214
5851	2215
1079	2216
8502	2217
10938	2218
5591	2219
465	2220
124	2221
13208	2222
6175	2223
12212	2224
28717	2225
15073	2226
18849	2227
16613	2228
28114	2229
10680	2230
19371	2231
19591	2232
3482	2233
11171	2234
21119	2235
9390	2236
93	2237
27937	2238
10734	2239
27504	2240
20249	2241
25300	2242
11911	2243
9505	2244
19355	2245
12027	2246
28413	2247
18884	2248
20564	2249
26390	2250
1169	2251
24085	2252
10701	2253
25510	2254
4748	2255
2715	2256
12096	2257
5339	2258
18893	2259
12770	2260
23205	2261
11893	2262
18348	2263
6305	2264
17616	2265
3198	2266
21827	2267
22568	2268
8673	2269
1210	2270
24614	2271
3914	2272
25062	2273
23464	2274
22109	2275
25858	2276
26376	2277
3488	2278
27860	2279
5739	2280
2159	2281
3790	2282
26755	2283
22967	2284
11239	2285
18602	2286
14858	2287
19743	2288
25842	2289
7546	2290
19914	2291
29289	2292
12065	2293
21431	2294
4270	2295
2051	2296
20294	2297
20178	2298
23716	2299
19146	2300
18866	2301
22465	2302
15248	2303
24822	2304
16833	2305
7209	2306
8206	2307
17255	2308
27676	2309
25888	2310
15594	2311
12881	2312
12951	2313
15732	2314
6978	2315
23457	2316
9510	2317
22627	2318
10752	2319
9889	2320
1478	2321
4229	2322
19047	2323
26317	2324
10720	2325
28407	2326
22470	2327
7179	2328
27855	2329
11306	2330
15770	2331
4898	2332
24801	2333
22187	2334
9301	2335
1780	2336
15545	2337
12991	2338
22133	2339
3610	2340
23703	2341
18669	2342
28705	2343
13782	2344
13216	2345
13529	2346
24607	2347
23673	2348
24709	2349
20618	2350
18440	2351
19851	2352
12276	2353
29305	2354
17724	2355
17848	2356
10962	2357
26175	2358
17648	2359
15017	2360
19850	2361
22812	2362
12814	2363
19668	2364
16411	2365
21011	2366
23202	2367
24269	2368
26231	2369
3043	2370
9371	2371
5399	2372
18182	2373
1037	2374
16259	2375
21230	2376
18517	2377
10634	2378
21146	2379
12450	2380
18656	2381
405	2382
25533	2383
28858	2384
26598	2385
4911	2386
12246	2387
585	2388
16213	2389
3784	2390
15405	2391
11099	2392
11620	2393
629	2394
28343	2395
22411	2396
11740	2397
15359	2398
9314	2399
20783	2400
14032	2401
18913	2402
20639	2403
16650	2404
10849	2405
25154	2406
16008	2407
4045	2408
7523	2409
13395	2410
3821	2411
26885	2412
2099	2413
4362	2414
28654	2415
12075	2416
14400	2417
811	2418
10469	2419
4695	2420
6018	2421
28444	2422
22456	2423
11173	2424
4062	2425
13986	2426
11367	2427
11486	2428
20465	2429
20411	2430
16087	2431
9362	2432
7358	2433
28090	2434
7066	2435
22064	2436
24651	2437
7830	2438
12233	2439
1754	2440
8078	2441
22669	2442
7299	2443
2110	2444
26550	2445
28770	2446
13586	2447
23844	2448
2034	2449
4421	2450
17209	2451
7598	2452
15867	2453
7144	2454
20244	2455
12310	2456
8682	2457
22362	2458
2835	2459
611	2460
21206	2461
1951	2462
27247	2463
29541	2464
1057	2465
12672	2466
21550	2467
28562	2468
2937	2469
28596	2470
23778	2471
14054	2472
20047	2473
13897	2474
13531	2475
18311	2476
12878	2477
20832	2478
28382	2479
2850	2480
14971	2481
10080	2482
20540	2483
15688	2484
11649	2485
29015	2486
4727	2487
18094	2488
8508	2489
15771	2490
6238	2491
26375	2492
4718	2493
18569	2494
22053	2495
331	2496
14763	2497
24622	2498
28975	2499
9786	2500
25068	2501
5593	2502
20134	2503
23920	2504
24246	2505
17123	2506
23298	2507
23579	2508
2232	2509
28833	2510
20356	2511
9764	2512
20279	2513
1411	2514
22583	2515
3943	2516
