1181	125	67	361.1
1154	508	3	7.75
140	134	113	43
4379	132	4	7.43
709	631	7	25.83
294	2488	3	9.06
3839	183	3	6.84
294	255	9	7.56
290	1772	3	6.8
15859	3549	3	45.04
3901	105	12	8.02
343	1	11	13.75
854	575	3	6.92
566	16	16	8.65
112	6091	11	44.05
702	208	6	6.71
610	158	15	23.8
1820	378	3	9.33
324	102	128	10.59
886	691	3	8.73
407	1267	3	7.36
112	6287	5	7.61
2937	1067	5	35.47
7697	104	7	8.7
4436	325	3	13.67
2071	821	4	21.06
410	2878	5	26.31
17227	106	3	7.21
194	4986	3	9.94
109	5758	12	43.17
112	4570	7	9.62
2005	731	3	13.05
2521	434	3	11.79
327	483	5	6.78
653	2236	3	14.12
2339	196	5	13.73
4257	2773	3	26.6
653	506	4	9.23
2181	322	9	49.28
1011	117	24	34.85
1102	16	17	27.78
236	7223	3	14.81
404	109	45	7.48
915	2485	4	24.98
3664	218	6	26.8
573	17677	3	32.63
130	9708	3	9.53
104	12461	4	7.88
118	3949	7	12.5
1737	114	12	8.62
2754	118	7	7.24
201	1221	5	7.67
678	17	6	8
144	345	28	25.23
108	7511	5	7.88
955	1582	3	14.63
1493	270	4	9.46
2580	5525	6	68.97
134	350	21	8.02
135	227	42	18.19
168	278	33	49.07
137	1001	10	7.63
1699	211	4	7.34
1629	1636	4	24.27
260	154	21	7.72
288	109	65	7.74
4279	185	3	7.63
108	3815	19	65.76
229	1485	5	11.74
1245	174	9	17.27
1483	2994	25	329.92
460	522	5	10.27
2407	106	22	28.12
1417	842	3	11.91
14244	109	3	6.65
6437	228	10	85.61
119	1093	14	7.82
1682	158	5	7.09
16921	934	3	35.38
421	929	11	50.32
104	6923	8	10.42
355	755	4	6.91
548	1176	3	9.08
101	6178	11	11.46
102	4279	14	12.07
1144	217	5	8.26
665	1452	3	10.59
2260	3340	7	70.27
101	1182	52	9.96
251	147	28	13.02
315	971	9	30.61
9230	146	3	11.42
669	114	23	7.83
667	863	3	7.87
104	1002	56	36.66
101	1924	33	9.9
254	2152	3	8.12
102	228	213	15.02
759	1549	4	18.05
13199	971	4	47.52
4917	2525	4	40.08
2356	106	17	7.37
216	148	42	29.86
57	13153	3	9.45
386	104	110	24.51
3008	247	24	211.76
1937	14412	4	53.81
594	13989	4	43.47
9529	854	6	70.4
1537	402	3	8.12
9018	308	7	66.72
16	5068	4	8.46
544	353	5	7.78
187	4234	3	8.21
335	107	63	8.98
251	18122	3	26.71
13	3035	4	12.72
1775	1944	3	18.74
1294	172	7	10.51
627	4094	4	26.27
119	225	77	34.58
629	1466	3	10.28
2673	165	7	21.01
723	211	6	7.06
179	1057	8	12.37
4424	223	3	10.46
106	16066	3	7.21
689	58	24	13.65
932	17797	3	35.45
109	9993	4	7.47
491	2409	3	12.95
751	148	11	9.53
271	1549	4	9.53
277	233	9	7.82
815	976	3	9.4
209	215	28	39.41
1234	1449	3	14.42
179	1421	6	9.49
5448	1335	3	25.56
17856	146	3	19.5
366	2763	3	11.23
183	4455	3	7.84
1544	208	7	19.6
2917	566	3	14.05
460	1172	4	12.93
8802	242	7	61
3463	286	4	17.51
6	1861	3	10.03
391	683	4	7.39
5423	157	3	8.18
133	514	18	10.55
157	58	181	114.12
189	211	19	7.92
12	940	62	10.52
2138	165	4	7.15
284	650	22	94.17
248	994	7	17.3
5710	103	10	9.52
11726	112	5	20.02
317	1594	3	6.66
4211	377	3	14.28
312	408	6	7.04
929	529	6	22.3
12533	110	3	7.49
13043	693	4	44.87
864	971	3	9.75
130	4338	4	7.18
10963	140	5	31.64
2558	590	3	13.27
4987	344	14	136.26
419	1781	3	9.49
965	522	3	7.35
1028	1618	3	14.13
12	140	838	38.56
2837	12	25	20.79
2836	484	3	13.89
11448	5241	5	79.67
795	104	70	47.02
1782	8	6	7.66
823	966	3	9.78
158	2945	4	8.52
1028	8184	3	26.95
589	169	10	8.44
14426	400	4	40.45
902	2555	5	32.93
111	9832	4	8.51
309	1600	3	6.72
125	136	367	483.06
1230	123	17	21.21
119	1366	19	26.74
124	788	19	16.16
1167	544	3	8.44
2875	119	8	9.55
122	12578	3	10.6
10402	10401	5	96.99
1310	401	4	12.1
290	631	5	6.87
704	379	5	10.47
134	145	86	16.08
224	2699	3	7.18
135	527	21	20.51
535	172	10	7.75
6126	1650	4	38.56
11801	4767	5	78.75
381	1226	3	6.97
5077	1338	14	178.09
1428	1571	3	15.43
171	102	484	161.84
650	465	4	8.22
57	552	29	12.72
115	184	166	112.39
233	1187	7	21.07
11459	211	5	41.72
2062	384	5	21.38
8395	124	3	6.73
2624	14134	3	38.17
529	101	105	10.71
1108	1165	4	19.55
597	1479	4	15.62
205	109	107	10.09
2756	410	3	12.32
2	154	112	27.57
5792	9	3	7.37
2725	3218	3	24.42
195	4312	3	9.15
200	6019	3	11.78
112	4364	9	17.59
111	7216	5	9.75
134	2772	5	6.88
1248	228	7	17.9
1245	622	3	9.32
111	2250	11	7.51
3262	106	13	7.93
16690	116	3	14.39
1216	110	24	23.85
194	472	11	13.39
1291	18573	3	37.65
136	175	62	14.75
4113	143	17	109.39
854	306	4	6.75
6706	117	4	7.68
293	117	43	15.49
4285	548	3	16.77
194	1988	11	43.72
402	1319	3	7.34
132	8780	3	8.61
437	158	11	7.51
9379	1519	5	64.28
3433	126	13	43.21
2512	507	4	19.19
8073	148	3	9.52
621	888	3	7.44
300	1292	6	18.96
265	1643	6	19.11
297	57	47	12.63
1352	833	5	25.19
234	935	6	11.17
143	2339	33	212.77
232	164	32	29.5
683	101	90	25.55
143	700	14	13.28
4831	7	3	11.67
1285	1332	5	29.05
173	3186	7	25.12
102	12083	4	7.06
3120	176	4	9.54
6088	105	8	8.96
321	120	35	7.87
319	855	4	7.61
13750	437	4	41.43
108	2473	31	107.35
1791	353	3	8.36
7257	114	4	6.68
199	260	33	63.67
106	983	37	10.96
2747	199	3	6.81
5913	152	3	8.39
671	102	72	18.44
4049	106	13	17.97
1730	4410	3	24.38
2009	110	12	7.35
168	5425	3	8.32
889	1221	3	11.2
892	1058	4	16.78
106	6688	7	6.76
1679	154	9	18.52
184	688	8	7.45
12835	104	4	7.88
212	248	18	20.5
2178	16333	3	41.35
3884	6	3	15.23
309	1330	4	9.84
140	13111	4	25.31
1327	586	4	14.75
3462	119	8	12.77
902	427	4	9.96
426	136	25	21.63
2059	569	4	18.63
1036	847	3	10.18
14255	123	4	20.54
314	114	46	11.66
284	215	12	10.03
12	372	138	7.61
102	1162	49	26.24
101	991	74	45.35
103	1549	36	19.41
105	1781	23	6.93
5936	180	4	16.88
3035	12	19	8.56
1504	421	12	67.77
3516	162	6	20.35
2428	126	7	7.92
6039	103	10	12.6
12	4678	14	9.8
448	1372	3	8.65
1475	16	16	33.3
104	7762	6	11.83
728	1535	3	11.6
250	136	43	25.5
101	327	172	12.38
16	1910	10	16.65
11601	102	5	8.82
636	13	10	17.74
396	1327	3	7.4
1898	299	7	29
17889	106	3	7.21
363	114	77	113.3
153	5757	3	7.5
259	9827	3	18.91
1062	770	3	9.89
5862	108	6	7.55
124	332	31	8.38
123	463	32	23.37
119	3799	7	11.46
10727	401	3	23.68
1264	549	3	9.14
151	2471	5	9.17
1362	208	5	9.67
393	1761	3	8.76
424	225	8	8.65
9308	129	3	9.9
6	392	5	7.37
3939	115	8	13.88
3079	289	3	10.36
360	2275	3	10.02
686	1032	4	14.78
661	361	8	22.92
629	1193	3	9.24
4301	229	3	11.67
12709	114	3	9.16
1777	948	4	21.61
111	12674	3	7.45
480	976	7	27.11
2528	191	4	9.25
2555	474	3	13.15
1982	133	7	8.27
2357	269	3	8.49
279	670	6	10.32
1486	11340	3	31.48
792	122	19	12.69
1207	102	64	113.1
280	2652	6	28.29
4471	4724	15	250.54
104	764	50	7.61
103	142	566	28.87
128	922	12	7.61
162	193	35	21.57
315	669	5	8.11
1749	16	24	81.53
284	1761	4	10.98
1274	629	3	9.69
191	3685	4	13.77
282	2749	3	9.62
188	192	25	12.53
14349	102	4	7.06
129	891	15	17.35
3611	1359	3	21.13
7609	109	8	28.77
452	1799	3	9.81
171	9058	3	12.75
390	1234	3	6.67
7171	6588	9	157.51
121	560	22	6.67
123	3469	9	19.46
13	2580	3	6.69
422	319	6	8.93
6176	1288	11	138.47
113	11094	3	6.64
148	5222	5	16.17
2022	1599	3	17.93
106	1076	43	27.13
322	545	7	14.01
136	3233	5	7.54
109	2263	13	9.75
606	2988	7	48.87
343	781	4	6.88
8883	780	7	80.65
8467	154	3	11.34
5490	280	12	112.26
475	997	4	11.24
13452	105	4	8.65
539	292	9	24.42
5247	127	5	10.64
147	1117	9	9.9
1706	183	7	15.24
597	253	12	30.49
947	6	4	10.54
2131	12	29	8.52
1904	620	3	11.81
297	168	27	33.71
174	3803	6	21.07
1351	1637	3	15.35
1766	297	4	11.54
1354	515	3	9.3
8	1067	8	6.84
58	250	55	10.47
349	1338	6	20.46
3479	125	9	21.28
1078	479	3	7.48
107	4868	7	7.27
2103	105	27	25.41
6548	234	5	29.94
165	5038	3	8.04
504	363	10	30.04
1979	2511	3	21.1
10613	21	4	22.34
164	702	12	15.46
136	1868	7	7.72
18516	111	3	11.64
768	6	4	8.69
17358	182	3	22.54
211	10294	6	50.08
7007	13744	4	67.02
4437	112	16	64.09
1018	987	3	10.92
5401	104	13	25.63
168	768	8	7.27
1186	152	7	7.44
134	872	22	41.45
140	2058	6	7.84
136	108	331	15.27
138	3389	7	18.45
170	2254	5	9.61
151	14083	3	16.53
478	14790	3	31.46
1074	654	4	14.37
104	10351	5	9.86
698	11454	5	56.6
207	4383	3	9.79
1101	281	4	7.48
1102	420	3	6.9
1522	143	7	7.8
11017	199	5	40.68
1614	105	31	16.42
1939	908	3	14.2
5162	16	4	8.46
7206	132	3	6.92
264	645	6	9.23
171	889	9	12.45
1162	111	21	12.03
201	1721	4	6.95
2	7	72	54.25
1191	554	3	8.41
114	746	30	26.2
14302	111	3	7.45
563	108	45	17.78
5514	104	10	10.77
4493	102	16	28.24
4487	1408	16	205.48
372	1568	3	7.87
1122	105	37	10.58
112	103	2019	180.43
1188	183	6	8.08
134	196	70	65.35
1698	242	6	17.42
440	431	6	11.47
2036	3557	5	44.94
923	582	5	17.4
6422	7643	3	38.46
377	625	6	13.31
566	1306	3	9.04
2720	5386	13	189.95
18830	730	3	33.9
625	2271	3	12.87
151	3281	4	8.56
756	212	26	106.07
751	1331	3	10.84
122	106	886	37.71
627	1216	4	15.74
120	870	17	9.66
554	12	138	117.67
12955	111	4	15.53
6525	106	10	24.05
120	4314	5	7.07
934	595	3	7.52
124	8126	3	6.73
1821	10417	5	66.85
102	751	56	7.55
1207	889	3	11.29
128	188	71	25.47
1179	176	6	6.93
1849	163	6	10.83
451	1230	3	7.55
961	121	17	10.51
102	6424	9	10.45
114	10387	3	7.16
17813	125	3	16.08
453	1133	3	7.31
3513	1882	3	22.47
11923	312	5	47.42
18814	17872	3	61.26
105	4406	11	8.07
578	106	54	7.38
4470	193	3	9.53
577	1281	3	9.08
547	1303	5	19.63
10968	111	4	10.83
105	970	51	28.47
186	554	10	9.58
103	197	243	9.32
187	802	7	8.07
102	566	73	8.34
16	484	25	25.1
129	12	998	43.37
316	323	14	31.09
131	3381	5	6.77
311	1956	3	7.83
103	2548	20	8.62
285	1938	3	7.27
22	383	4	9.95
1030	602	3	8.12
5571	145	12	77.67
518	933	3	7.47
1095	692	4	14.57
1002	456	4	10.7
970	584	3	7.56
244	423	10	14.71
6790	165	3	10.88
1172	743	8	44.76
148	1272	8	9.05
125	1313	14	16.42
1031	1486	3	13.41
111	11793	4	10.83
12474	105	4	8.65
1134	6110	3	23.64
584	1595	6	30.2
355	17406	3	29.45
2466	114	10	11.12
2404	166	5	9.93
391	4339	3	15.89
111	14302	3	7.45
1167	1076	13	94.49
656	12	89	18.62
457	6410	10	104.43
7953	17467	3	50.68
126	1033	14	11.72
277	2183	3	7.93
3789	184	3	6.84
629	846	3	7.42
11891	118	3	8.46
12	6325	10	11.02
1409	132	10	11.51
900	453	4	10.6
191	4576	3	9.31
232	9041	7	61.03
235	8669	7	61.11
2018	151	5	7.85
511	602	5	12.55
451	2192	3	11.22
102	1894	25	8.15
1038	12280	4	48.26
12	656	89	18.62
103	1778	27	7.24
7949	113	4	7.06
3735	145	19	123.09
155	694	20	38.89
7825	274	8	73.52
11311	126	3	9.69
600	106	53	6.75
101	1068	55	10.38
105	1875	32	44.12
156	237	28	16.15
7379	1196	3	26.38
130	388	26	16.34
12	2271	30	15.3
7	3183	3	8.91
761	668	6	21.85
5597	57	5	8.08
3101	104	16	8.46
14213	124	3	11.34
241	956	5	8.01
750	1015	3	9.74
16354	1212	3	37.44
4904	198	4	16.17
2086	103	24	9.23
456	121	26	7.18
10448	735	5	56.79
535	403	5	9.22
1531	223	4	7.22
1499	1557	3	15.9
113	6965	5	10.08
443	1315	4	12.79
953	259	9	26.67
348	801	4	6.93
262	975	5	9.56
2362	521	3	12.57
326	151	17	9.28
135	300	24	7.58
106	1140	43	31.9
107	1511	27	30.14
770	2490	3	15.02
1216	623	3	9.6
978	659	3	8.63
114	1020	28	35.63
14171	105	4	8.65
12634	684	4	45.09
746	1067	3	9.44
2338	790	3	14.83
2313	186	4	7.34
2664	123	7	8.24
115	673	29	20.18
111	17758	3	11.64
238	2947	3	8.44
1491	111	15	8.41
431	843	4	9.27
3504	192	4	12.2
4680	145	7	25.19
16743	367	3	29.84
2098	862	3	14.26
8	6102	5	18.09
2299	102	21	7.63
169	2324	5	9.65
225	199	21	18.32
834	245	10	27.64
136	398	23	14.79
196	1099	5	6.8
705	787	4	12.26
1632	737	4	18.31
3123	955	4	28.04
720	10205	5	51.1
768	103	71	37.76
767	743	3	7.89
111	4148	7	7.24
108	2964	12	12.93
5757	153	3	7.5
229	259	20	31.16
8729	102	7	12.35
2266	658	3	13.77
138	824	10	7.22
706	322	5	9.38
607	425	6	14.82
2549	1243	3	18.05
1496	820	3	12.4
440	1588	3	8.7
270	2395	3	8.18
619	428	6	15.77
114	1665	14	13.92
9058	134	3	9.21
743	568	4	10.76
7837	106	6	6.86
102	14072	4	7.06
7294	1575	3	27.78
2987	186	5	14.31
114	5631	6	11.6
104	12334	4	7.88
2099	3857	3	24.42
497	2240	3	12.15
496	138	15	7.91
1640	396	3	8.42
147	1422	11	20
647	431	4	7.5
235	287	11	9.72
4798	101	13	13.54
1014	355	4	9.1
509	1335	3	9.02
1527	160	6	8.6
1079	428	3	7.01
474	903	3	7.06
2455	685	3	14.37
890	526	3	7.11
138	7189	3	7.9
231	292	10	10.4
740	108	30	7.44
3711	1618	4	32.16
164	129	64	11.09
106	835	49	21.49
904	887	3	9.93
489	130	18	8.47
9130	122	3	7.13
106	15351	3	7.21
275	261	10	8.65
104	5675	12	23.66
417	1068	7	26.84
5174	182	3	8.97
12567	105	4	8.65
864	173	8	10.02
104	4061	12	17.54
12	2577	24	8.37
315	1581	3	6.68
219	3847	4	15.78
132	861	13	10.39
130	126	153	17.13
764	3415	4	26.04
12	202	320	9.21
6413	116	4	6.87
599	1028	3	8.52
759	2548	30	352.26
1818	889	3	13.49
3830	109	9	9.7
157	2518	4	6.76
132	214	41	12.41
159	1462	6	8.2
10059	133	3	9.83
1684	231	4	8.23
101	498	111	17.96
1568	119	16	20.24
12089	162	3	17.22
6556	130	4	12.71
105	6005	8	6.9
3962	181	4	11.43
438	9781	3	22.77
121	1425	16	18.7
2730	343	3	10.72
4428	122	5	6.91
106	14622	3	7.21
342	599	6	11.54
306	461	6	7.83
125	2837	6	6.91
8316	567	7	75.6
524	15	5	25.88
969	748	5	20.29
423	1495	3	8.92
8254	520	7	75.19
18427	156	3	20.88
1510	162	7	11.94
423	3231	3	13.14
9986	123	3	7.56
3557	158	5	15.07
109	10791	4	9.74
124	1983	8	7.28
723	130	16	13.49
622	498	4	8.46
121	1061	17	12.62
13	623	9	13.38
335	178	20	21.19
3429	145	4	6.78
7708	176	3	11.78
488	1144	3	7.57
493	1013	3	7.2
1627	2217	3	19.01
315	173	16	11.81
450	5232	4	25.67
114	12443	3	9.16
160	626	10	9.11
102	297	274	486.94
605	867	3	7.52
12	1614	38	7.38
543	1046	3	7.77
2077	124	17	40.94
12	5811	8	8.81
7062	128	3	6.87
104	4260	12	7.73
6710	152	3	9
933	382	13	65.64
3006	1070	3	17.99
13110	111	3	7.45
447	12	138	36.66
1539	346	3	7.44
6998	121	4	8.95
8405	114	4	10.73
57	10925	3	7.43
2113	115	11	11.73
384	2633	3	11.45
17336	109	3	10.79
186	4177	3	7.59
101	7825	8	8.33
449	188	11	10.24
868	232	7	13.82
548	3620	5	31.86
355	793	5	10.99
4633	147	5	14.39
279	183	20	17.85
728	418	4	7.91
218	105	184	12.88
633	856	4	12.34
104	266	166	29.3
13086	105	4	8.65
2948	342	3	11.58
423	106	72	7.79
487	1570	3	9.4
17340	112	3	12.01
520	626	4	8.77
152	303	17	7.24
184	1560	6	10.49
109	16405	3	10.79
246	12	276	37.16
5325	112	6	8.11
783	258	5	7.24
396	1516	3	8.42
214	8128	5	33.92
366	1052	4	9.51
210	4716	3	10.84
657	235	8	14.26
338	3617	3	12.3
125	888	16	13.11
1233	1277	3	13.26
342	644	7	16.36
4233	676	10	88.83
110	14159	4	15.58
575	181	10	8.95
358	3215	3	12.95
3611	143	4	6.99
384	1521	4	12.56
17938	240	3	26.11
383	1126	4	10.26
3347	433	4	20.45
250	447	7	7.24
101	521	105	6.67
6386	849	3	22.85
189	109	216	131.74
158	575	28	72.76
2169	2109	3	20.38
5774	170	3	8.86
1308	265	8	27.08
104	4078	11	8.02
7	1314	4	6.68
12	184	495	62.54
252	3909	18	160.13
6898	691	9	102.05
1176	104	36	11.77
155	102	447	16.9
3547	106	12	7.66
4477	180	3	8.1
103	6067	10	12.6
6584	102	10	17.65
547	175	11	10.86
