172	411	5	21.34
1702	110	3	7.87
12	9339	3	10.36
403	120	8	22.12
12	12712	3	13.99
117	2545	21	188.43
117	172	48	158.69
1516	14	6	4.2
3231	106	4	11.99
106	930	15	45.78
108	175	36	59.18
5367	12	4	9.33
1915	122	3	11.77
3539	12	4	6.03
13935	104	4	30.21
9	181	8	13.91
805	123	7	28.13
5548	12	3	5.76
3595	106	3	8.12
3024	129	11	95.04
17382	106	3	24.45
101	6843	4	12.58
11030	104	3	16.02
102	5227	7	33.6
101	2629	14	46.9
124	2632	3	14.5
816	114	3	5.53
148	792	5	23.89
629	361	3	19.63
3242	103	3	5.57
11003	560	5	84.4
156	104	51	29.3
130	532	8	32.09
104	2100	5	9.94
192	193	4	9.88
128	327	8	22.34
666	14	16	15.04
103	2714	3	4.56
7099	14	5	19.13
1172	465	4	35.91
1711	102	4	4.16
2052	101	5	4.16
154	236	3	4.66
102	7021	3	10.81
3067	12	4	4.81
103	342	13	6.95
105	2683	3	5.41
282	114	13	31.21
726	228	4	24.47
315	585	4	26.46
101	6534	3	6.8
1950	106	4	7.82
101	4421	3	4.16
546	210	5	28.8
102	1323	14	39.68
156	135	7	5.66
120	3297	3	15.21
276	259	3	11.8
752	103	7	5.6
148	490	3	8.65
3851	110	3	13.2
123	497	3	4.89
120	1659	3	10.52
119	2047	3	11.55
1990	12	7	9.26
16	2068	3	13.97
132	582	3	7.4
221	253	7	33.68
101	5084	8	30.39
186	446	3	11.22
16	393	22	116.51
129	277	4	5.66
101	5578	3	5.72
395	21	4	13.24
4608	102	3	7.57
2894	334	3	28.65
152	428	3	8.57
357	176	3	9.02
105	264	49	116.16
315	763	3	19.78
403	146	4	12.21
431	12	60	150.95
2481	104	4	7.62
110	303	7	7.7
168	620	3	11.84
4250	110	3	13.9
2298	104	4	7.18
1462	108	4	9.73
2310	14	5	5.61
115	6628	3	19.56
101	9789	5	25.27
974	106	6	8.69
2036	618	34	563.54
2685	301	3	27.49
140	727	5	21.88
4795	104	3	8.62
6839	12	4	12.63
3659	123	12	106.64
2988	14	6	11.53
4402	101	6	16.49
3700	248	3	28.1
5429	14	3	6
128	579	5	15.15
101	6020	8	36.33
12	5617	3	5.76
625	292	4	26.38
214	21	3	4.05
102	18211	3	21.96
5534	148	4	35.27
1578	12	8	8.84
723	240	4	25.01
105	18302	3	23.47
4603	309	3	31.73
2839	158	3	20.99
128	746	5	17.79
104	972	7	8.64
104	3228	5	14.51
4176	16	5	37.11
220	119	52	242.29
132	281	4	6.43
104	1496	4	4.12
105	1117	6	8.3
4964	102	3	7.98
101	17720	3	18.35
242	213	4	13.71
108	8871	3	18.6
101	687	16	14.41
105	5435	3	10.34
2416	15506	3	59.96
115	2000	4	16.84
256	126	7	13.27
608	12	19	18.71
1051	106	5	6.3
6001	102	5	21.75
106	6224	5	27.05
4046	145	4	31.68
107	2492	3	8.82
137	3971	4	29.41
4890	14	3	5.13
436	126	4	8.53
10024	1165	3	46.77
3149	104	8	31.39
117	651	5	12.99
10980	12	3	11.85
368	2327	4	39.7
206	178	11	44.13
1614	7207	3	45.52
569	3513	5	61.5
734	116	6	18.97
113	980	3	5.89
1854	1338	3	34.2
135	194	5	5.47
113	105	358	551.8
2141	14	6	7.65
115	2196	6	31.64
9987	109	3	20.21
4492	104	5	18.4
105	1923	8	23.45
101	605	22	26.47
996	102	78	560.54
655	154	5	23.46
392	123	5	10.35
1414	125	3	11.17
8093	104	4	19.3
240	158	3	5.31
686	1314	3	28.02
150	241	3	4.26
101	4912	4	8.68
104	1582	4	4.46
105	1195	13	38.35
101	2306	14	42.47
6650	4368	4	72.48
105	4486	5	19.68
104	4354	5	18.4
101	3730	4	6.35
122	558	3	5
1005	421	4	33.86
102	6504	6	30.66
2219	12	5	4.81
101	15871	3	18.35
173	4444	3	24.82
109	1725	13	69.21
111	919	3	5.07
347	307	3	14.73
4498	106	3	9.45
110	522	18	69.13
800	114	3	5.42
1227	109	21	118.36
1190	575	6	61.4
102	11369	4	24.32
172	1505	5	33.98
110	1172	16	84.66
106	613	26	85.38
107	2719	10	57.2
809	3135	4	49.35
463	816	4	32.92
517	667	3	22.23
104	441	9	4.6
127	356	4	6.97
131	1797	3	13.43
3369	12	4	5.38
247	184	3	6.6
153	2460	3	18.96
17	278	11	65.41
126	1527	4	17.76
122	2735	3	14.28
4201	103	5	17.35
1417	14	9	10.94
871	255	11	98.47
101	1810	6	5.3
127	714	5	17.07
447	552	3	20.28
12	7876	3	8.28
823	477	3	23.11
190	209	3	6.19
11416	104	3	16.02
6	7545	3	38.13
1924	104	9	26.3
3973	12	4	6.79
522	965	3	24.64
551	813	4	34.08
5187	103	3	8.86
212	123	13	28.98
278	1087	5	40.12
2560	118	3	12.88
102	1246	25	99.4
101	907	10	6.65
884	14	14	16.54
131	10986	3	28.38
1830	109	7	28.87
4061	9309	3	55.52
4737	105	4	14.34
106	4335	3	9.45
4733	12	4	8.18
1726	3204	11	181.12
199	114	14	21.96
108	131	55	53.02
112	1472	4	12.1
106	159	24	5.09
168	1295	4	23.98
5138	105	3	9.83
116	547	7	20.27
1866	102	7	15.21
12	10319	3	11.85
2545	116	3	12.87
146	324	7	24.95
267	1477	6	53.43
405	107	6	6.21
5676	103	3	9.36
224	142	6	13.21
323	104	179	1051.48
2298	179	11	107.09
109	1143	3	4.95
108	5760	4	22.32
134	225	4	4.49
2415	12	7	12.09
117	1830	9	52.59
2662	1118	3	35.67
297	216	7	36.64
2617	109	4	15.13
107	2173	3	7.98
9	103	95	86
3197	14	4	5.38
111	1283	4	11.01
117	113	196	586.32
175	176	11	34.18
617	108	5	6.75
173	997	7	46.8
263	118	7	10.05
102	8594	3	12.6
431	204	3	12.79
167	234	3	5.61
4115	14	4	7.54
4976	109	8	56.92
1081	108	12	47.92
3805	422	5	59.99
106	1773	3	3.84
9626	14	3	10.63
101	11416	3	11.81
712	3462	3	34.87
4150	102	5	16.62
217	116	11	18.5
103	249	23	15.75
454	4056	3	33.63
10459	12	4	19.61
183	3178	4	33.32
1293	213	4	28.44
1330	135	6	32.86
105	2400	3	4.73
127	377	4	7.46
3035	1719	3	39.41
357	130	3	4.51
104	2066	4	6.39
101	880	10	6.21
12	484	24	24.64
103	5891	3	9.91
119	1272	3	8.74
126	105	116	87.02
2157	14	7	10.76
149	194	15	54.67
1063	289	3	21.17
2628	104	19	106.61
124	191	12	22.22
125	840	4	13.13
1165	108	3	4.71
185	152	8	17.66
389	320	3	15.86
12	2955	4	4.54
102	2099	5	8.96
653	6	3	20.72
979	103	6	5.68
194	129	10	19.6
107	5641	5	30.51
861	176	3	14.1
113	207	21	46.61
193	812	3	15.77
196	157	8	22.85
134	490	4	11.06
135	119	185	850.37
207	2137	3	22.52
6661	103	3	10.54
5643	14	5	15.47
3303	14	8	22.25
142	673	4	15.34
1249	12	11	13.77
109	1059	4	7.97
4247	101	7	20.74
2303	109	7	32.79
3506	14	7	18.13
986	548	4	35.65
1053	119	3	7.62
270	108	7	4.19
101	423	16	5.48
128	1132	9	49.66
131	637	5	17.28
105	3592	5	17.23
102	5567	3	8.93
101	4891	4	8.68
1024	130	3	10.07
2314	104	8	25.02
277	12	33	18.84
999	4781	10	162.4
5598	102	4	14.42
1450	103	6	9.29
15136	110	3	29.54
1414	141	3	14.15
8830	104	3	13.28
126	2381	3	14.51
415	12	17	6.72
12	4974	5	13.26
101	638	37	83.54
2677	114	6	33.55
222	106	21	17.2
101	3128	9	24.73
2972	14	6	11.53
2831	14	4	4.58
120	492	15	64.8
521	130	4	10.67
101	2039	6	6.63
497	11909	3	43.3
104	2843	4	8.9
248	5822	3	31.77
12	5880	3	6.26
132	612	6	23.13
12	462	18	10.14
101	2676	11	31.39
102	3567	10	45.99
104	5410	3	9.07
1326	124	3	10.2
720	12	15	13.41
152	1911	3	17.17
396	3521	16	240.53
6246	121	4	30.32
124	232	6	7.56
148	704	3	10.59
150	456	3	8.62
102	7623	5	26.17
995	12	11	10.17
131	1080	5	22.3
102	1917	18	76.73
4788	319	3	32.35
105	4385	4	13.78
129	149	12	13.34
101	1723	7	7.33
103	178	39	18.31
102	561	19	33.72
103	2539	3	4.22
3554	102	4	10.09
2532	104	4	7.85
119	2148	6	32.26
5735	120	4	28.22
4359	104	3	7.82
1197	108	3	4.85
2233	104	5	10.44
961	128	3	9.18
57	525	25	131.94
527	103	23	49.78
880	119	3	6.78
101	9815	3	10.32
134	171	45	194.39
137	794	4	15.36
167	189	6	13.9
1530	12	8	8.6
3569	104	3	6.54
9996	14	3	10.63
473	199	5	26.55
2934	117	3	13.99
693	9388	4	61.57
194	573	3	13.64
117	5947	3	19.31
1190	12	25	69.62
6086	14	4	11.12
437	132	5	14.59
232	138	4	5.85
3746	14	5	10.51
2011	106	3	4.53
107	360	19	51.66
292	829	3	19.79
111	1197	4	10.55
107	702	6	11.13
108	2436	3	8.9
110	8146	3	20.04
115	3926	3	15.64
141	370	5	15.62
7904	12	3	8.28
1582	328	5	46.11
9880	101	4	17.02
384	12	71	182.18
1337	108	5	13.57
101	3635	5	9.53
12	4036	4	7.21
2709	114	4	18.9
2437	14	5	6.11
9377	8197	4	86.74
125	1809	8	49.76
119	323	7	13.43
3372	102	4	9.35
360	106	9	5.37
124	5402	3	19.62
1302	103	5	5.47
253	143	4	7.26
12	1557	7	6.32
131	1144	3	10.8
1603	346	4	35.5
103	3753	7	27.88
105	3474	3	6.97
101	509	51	127.02
1568	129	7	40.95
149	810	4	17.76
148	4370	3	22.49
106	10325	3	17.78
3848	175	5	45.34
853	106	5	4.88
12	6756	9	55.18
12720	12	4	24.52
101	2914	4	4.26
12	2518	8	16.35
3672	350	3	30.65
1934	106	5	11.8
129	10205	4	38.93
101	10317	4	19.56
1865	12	8	11.39
832	103	10	14.9
2878	101	4	4.26
107	944	4	6.77
109	157	66	164.9
164	119	115	577.57
139	138	9	8.14
165	738	4	19.51
166	210	6	16.69
1310	8193	3	46.3
566	162	24	191.48
504	124	5	12.93
142	538	8	38.2
745	791	3	25.57
560	138	3	8.35
3237	1880	3	40.25
116	1832	11	69.2
266	21	5	13.8
8907	101	3	9.17
1038	735	5	50.53
225	176	11	46.6
111	312	14	33.25
194	300	5	21.03
138	1152	5	25.79
5647	104	3	9.58
2363	102	16	73.59
1344	12	7	4.9
7927	116	3	21.58
674	124	3	6.49
5675	14	3	6
172	310	5	17.9
239	141	4	6.59
560	14	14	7.37
1581	101	10	14.63
2606	105	4	9.03
116	107	324	1024.06
539	744	3	23.27
2578	12	6	9.41
955	122	3	7.84
2175	2818	5	73.52
165	761	3	13.11
109	198	15	14.7
4430	105	4	13.78
118	193	24	64.52
146	1271	3	13.93
141	104	388	1408.57
4458	12	3	4.19
650	14	17	16.89
1047	881	8	91.84
1049	14	13	17.13
136	387	4	9.81
8631	106	3	15.02
8488	143	4	40.33
144	647	6	27.55
1539	3058	9	139.59
104	2658	3	4.75
159	2716	3	20.72
104	1075	6	6.82
101	17150	3	18.35
2117	14	5	4.94
105	2359	4	8.31
131	3851	3	18.62
128	411	5	12.44
1654	110	3	7.75
5466	1068	3	41.07
105	3687	5	17.78
155	154	5	5.11
101	839	10	5.53
2623	103	3	4.38
1596	14	7	7
1168	110	3	5.9
1746	3272	3	40.11
5182	1745	4	60.89
3651	12	5	9.59
1171	6050	4	59.21
210	527	7	44.69
1140	14	15	25.66
123	101	516	812.11
150	200	4	5.8
6469	109	3	16.38
103	7734	4	18.99
383	1151	4	33.9
761	120	7	25.69
132	195	8	14.2
174	505	6	30.1
112	958	3	5.29
136	125	40	95.16
735	14	16	17.85
110	5178	3	15.64
471	127	4	9.11
2998	12	6	11.04
952	104	7	8.51
106	1421	17	71.13
771	110	50	352.18
1937	4397	5	77.67
172	536	5	23.76
175	228	6	18.6
445	14	33	48.96
139	392	12	58.13
255	107	12	13.42
106	2647	4	10.18
344	177	16	98.79
129	9793	4	38.93
102	1882	7	15.21
190	230	3	6.9
133	299	3	3.87
1657	114	4	14.55
158	311	4	11.85
217	1682	3	21.23
101	2502	10	24.9
1437	104	4	3.9
125	641	3	6.8
303	530	3	17.44
209	724	8	58.3
105	5573	3	10.34
159	1937	7	55.71
1113	122	6	25.09
132	1319	6	32.37
762	102	33	116.03
8125	358	4	54.28
306	8148	4	52.71
307	468	7	51.07
1807	14	8	11.36
625	429	4	30.1
119	2195	4	18.36
105	950	8	12.98
631	667	30	385.4
2197	132	3	15.24
12	6029	5	16.07
101	5666	8	34.04
143	354	3	6.32
298	481	4	24.58
102	14368	3	17.51
3356	102	3	5.42
107	2304	9	45.8
166	400	8	40.55
3441	101	5	9.07
138	2431	3	17.24
5209	101	6	19.43
111	1150	3	6.13
399	12	20	10.61
10566	121	3	26.08
333	106	12	9.72
1939	103	7	16.81
170	4459	4	35.56
886	12	24	50.13
407	1813	3	26.99
837	106	10	20.66
6743	12	3	7.51
107	1343	3	5.34
112	170	26	40.69
170	727	5	26.68
167	116	35	92.9
107	3756	3	11.73
134	942	6	28.82
136	155	8	8.61
58	1647	3	10.05
2851	104	3	5.13
103	2618	3	4.38
103	132	83	33.78
12	1239	38	149.02
105	916	28	112.89
867	103	7	7.01
101	7312	4	12.58
5773	104	4	15.3
1894	12	6	5.99
120	944	4	12.06
123	3449	3	16.28
1869	105	6	13.94
3306	698	3	34.41
104	545	10	9
160	124	10	9.34
127	507	4	9.6
102	6154	6	29.02
4636	101	3	4.49
5659	14	3	6
1845	279	9	94.02
104	1933	4	5.87
130	445	8	29.5
155	425	3	9.07
391	108	15	37.21
1001	118	7	28.38
122	1796	3	11.36
275	556	9	70.68
2379	102	6	14.39
1479	143	4	21.55
101	2428	23	106.05
250	21	5	12.83
101	5062	3	4.86
838	297	3	19.98
8498	104	3	13.28
2241	248	4	34.95
135	247	6	11.61
1245	162	3	15.8
3061	110	6	32.35
3361	123	3	15.98
650	183	4	19.59
526	289	3	17.06
101	12907	4	24.46
268	323	5	27.4
144	2104	4	24.74
9056	14	3	9.48
15593	123	3	33.36
138	551	4	13.16
111	1391	4	11.63
1217	103	5	5
326	1751	4	35.86
957	130	6	27.65
4496	14	7	22.48
7599	108	3	17.6
2516	104	3	4.4
474	12	23	21.3
2616	142	5	35.72
140	152	6	4.62
106	564	44	186.98
107	2542	5	20.12
102	9667	3	13.8
146	2009	5	33.16
101	2156	5	4.55
940	132	5	21.87
12166	12	4	24.52
150	141	6	4.46
815	118	6	20.12
211	108	12	8.87
148	171	50	261.58
2565	102	5	10.86
105	2011	6	14.78
102	3374	11	50.59
131	2155	8	55.64
5174	117	3	18.17
511	103	9	5.75
1534	105	7	15.49
104	336	23	31.11
697	108	10	27.8
4029	319	4	44
7567	9248	4	85.21
725	113	4	7.79
119	1081	3	7.76
5867	14	4	11.12
120	4674	4	26.13
5060	102	8	39.74
1708	12	7	7.17
183	1208	3	16.63
4473	986	3	38.65
3132	154	3	21.05
101	1912	9	14.97
104	982	7	8.77
105	3092	4	10.47
102	2472	11	41.23
216	138	4	5.25
101	6431	3	6.8
18809	145	3	37.63
12	58	1202	3462.19
130	211	22	81.47
4753	105	3	8.94
104	4152	4	12.26
1989	102	7	16.19
787	110	5	10.91
4781	12	3	4.53
148	860	3	11.76
119	1684	3	10.19
12	6540	3	6.84
484	775	4	32.85
104	5902	3	10.14
159	1098	5	29.94
3286	103	3	5.81
2264	105	5	11.89
4603	105	3	8.94
101	5349	3	5.27
1268	102	19	64.9
335	142	3	5.9
2284	12	5	5.26
122	636	3	5.67
4643	146	6	55.33
124	1228	9	48.94
2495	12	8	16.35
131	3866	17	191.29
6631	101	5	17.2
7653	14	4	14.18
1550	2295	5	66.7
300	145	3	5.51
2313	103	5	10.64
106	6195	3	11.83
260	102	52	103.99
195	629	3	14.27
170	316	14	78.66
113	4233	11	90.21
1181	131	3	10.97
343	241	20	159.26
12875	16	4	46.11
113	1664	3	8.7
137	1454	4	19.99
3841	12	5	10.09
778	102	82	503.85
176	158	7	14.45
105	2552	4	8.78
728	122	12	57.17
102	850	23	67.97
478	886	4	33.87
352	1149	3	23.05
120	971	4	12.24
971	122	6	23.7
151	1702	5	31.99
847	541	17	199.29
105	6544	3	11.53
12	8011	3	8.28
102	7203	3	10.81
12	3508	4	5.7
316	225	4	17.44
161	565	3	11.08
2080	102	5	8.96
8027	578	3	40.14
250	114	6	5.06
4132	103	6	23.29
152	3611	4	31.39
304	156	5	16.14
877	228	4	26.01
1035	177	8	56.63
101	1032	19	35.75
1391	1337	3	32.46
101	8428	4	15.19
4893	103	5	19.55
109	389	15	38.66
3126	103	3	5.35
2101	14	5	4.74
1052	112	5	14.02
106	2399	11	49.18
106	282	25	40.8
7050	101	5	18.6
2099	1397	11	162.62
15524	12	3	18.39
5516	12	3	5.76
6536	102	3	10.1
111	2199	4	15.42
110	101	1200	2369.08
287	230	4	16.87
1756	114	3	9.62
146	873	4	17.91
238	296	7	38.29
642	107	4	4.36
